BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,FINAL_ADDRESS
3,35,1,0,7960,12,9,11236.0,2.0,0.0,2.0,2000.0,2760.0,1960.0,1,9,530000,2019-10-03,589 EAST 81 ST NYC
2,28,1,0,4636,20,9,10469.0,2.0,0.0,2.0,2850.0,1446.0,1945.0,1,9,245000,2019-03-13,3322 COLDEN AVENUE NYC
4,7,33,8,570,1040,115,11106.0,0.0,1.0,1.0,0.0,0.0,2006.0,4,115,38000,2019-02-21,"23-23 31ST AVENUE, P-10 NYC"
4,143,0,0,2969,10,1,11379.0,1.0,0.0,1.0,3500.0,1364.0,1940.0,1,1,1229911,2019-07-31,62-10 82ND PLACE NYC
3,66,6,4,4208,7,14,11208.0,20.0,0.0,20.0,4000.0,8925.0,1930.0,2,14,2380000,2019-05-01,179 MILFORD STREET NYC
1,134,10,4,248,1277,109,10002.0,1.0,0.0,1.0,0.0,0.0,2015.0,2,109,1285723,2019-06-11,"250 SOUTH STREET, 28J NYC"
3,135,0,0,6803,7,1,11229.0,1.0,0.0,1.0,4000.0,2336.0,1930.0,1,1,1175000,2019-09-26,2016 QUENTIN ROAD NYC
2,237,1,0,4669,83,10,10467.0,2.0,0.0,2.0,2822.0,3344.0,1920.0,1,10,298000,2019-07-09,768 EAST 222 STREET NYC
4,207,29,8,10203,55,80,11433.0,0.0,1.0,1.0,4240.0,8037.0,1966.0,4,80,1800000,2019-12-18,112-41 GUY R BREWER BLVD NYC
1,155,10,4,894,707,109,10016.0,1.0,0.0,1.0,0.0,0.0,1924.0,2,109,1075000,2019-07-01,"77 PARK AVENUE, 7G NYC"
4,207,0,0,12168,175,2,11433.0,1.0,0.0,1.0,2045.0,920.0,1940.0,1,2,329279,2019-05-03,150-25 113TH AVENUE NYC
1,107,6,5,2079,51,15,10031.0,5.0,0.0,5.0,1665.0,2652.0,1910.0,2,15,1100000,2019-02-26,544 WEST 148TH STREET NYC
4,212,1,0,10398,20,10,11412.0,2.0,0.0,2.0,4000.0,2200.0,1930.0,1,10,640000,2019-03-01,115-27 DUNKIRK STREET NYC
5,98,0,0,5274,1,2,10308.0,1.0,0.0,1.0,4000.0,864.0,1925.0,1,2,430000,2019-12-23,122 DAVID STREET NYC
2,230,1,0,5052,77,9,10466.0,2.0,0.0,2.0,2435.0,1896.0,1925.0,1,9,590000,2019-04-15,4339 BRUNER AVENUE NYC
4,7,1,0,867,4,11,11105.0,2.0,0.0,2.0,2500.0,1380.0,1920.0,1,11,499000,2019-03-12,24-09 23 AVENUE NYC
4,12,0,0,7368,7,5,11364.0,1.0,0.0,1.0,1500.0,1632.0,1960.0,1,5,785000,2019-10-17,48-02 210TH STREET NYC
5,115,0,0,6338,118,1,10312.0,1.0,0.0,1.0,4000.0,1184.0,1935.0,1,1,730000,2019-04-30,593 RENSSELAER AVENUE NYC
3,10,10,4,6135,1036,109,11209.0,1.0,0.0,1.0,0.0,0.0,1985.0,2,109,599000,2019-04-11,"9921 4TH AVENUE, 4J NYC"
3,167,2,0,1539,28,13,11233.0,3.0,0.0,3.0,1875.0,2430.0,1910.0,1,13,495000,2019-03-20,160 HULL STREET NYC
3,66,1,0,3992,5,10,11208.0,2.0,0.0,2.0,2000.0,1512.0,1901.0,1,10,507000,2019-12-18,123 MONTAUK AVENUE NYC
4,84,0,0,5692,28,0,11365.0,1.0,0.0,1.0,4000.0,1601.0,1945.0,1,0,810000,2019-01-03,58-36 189TH STREET NYC
4,16,1,0,16238,74,10,11694.0,2.0,0.0,2.0,3000.0,2400.0,1970.0,1,10,875000,2019-05-15,146 BEACH 129 STREET NYC
3,66,2,0,4565,181,13,11208.0,3.0,0.0,3.0,4023.0,3204.0,2006.0,1,13,525000,2019-01-10,767 FOUNTAIN AVENUE NYC
1,222,10,4,16,3396,109,10280.0,1.0,0.0,1.0,0.0,0.0,1985.0,2,109,998000,2019-09-20,"225 RECTOR PLACE, 12T NYC"
3,139,0,0,7863,38,1,11234.0,1.0,0.0,1.0,4000.0,2500.0,1930.0,1,1,900000,2019-11-14,3902 AVENUE P NYC
5,98,0,0,4478,415,5,10306.0,1.0,0.0,1.0,688.0,1308.0,1988.0,1,5,398000,2019-05-22,22 CROFT COURT NYC
5,233,0,0,165,148,1,10310.0,1.0,0.0,1.0,5000.0,1320.0,1940.0,1,1,425000,2019-12-06,441 DELAFIELD AVENUE NYC
4,7,10,4,905,1143,109,11102.0,1.0,0.0,1.0,0.0,0.0,1989.0,2,109,10,2019-05-26,"25-40 SHORE BOULEVARD, 7J NYC"
3,30,15,8,3489,167,72,11212.0,2.0,1.0,3.0,2502.0,6750.0,1920.0,4,71,1330000,2019-07-09,393 ROCKAWAY AVENUE NYC
3,210,4,2,4452,417,131,11239.0,0.0,0.0,0.0,0.0,0.0,2019.0,1,131,21,2019-04-18,498 VANDALIA AVENUE NYC
4,72,1,0,15609,4,10,11691.0,2.0,0.0,2.0,0.0,0.0,2016.0,1,10,33000000,2019-04-01,157 BEACH 5TH STREET NYC
2,190,0,0,5886,1282,1,10471.0,1.0,0.0,1.0,2375.0,1620.0,1930.0,1,1,735000,2019-12-12,6132 DELAFIELD AVENUE NYC
5,180,0,0,1026,5,1,10302.0,1.0,0.0,1.0,3030.0,1335.0,1925.0,1,1,475000,2019-12-11,107 SIMONSON PLACE NYC
3,8,34,8,6432,1019,119,11214.0,0.0,1.0,1.0,0.0,0.0,2017.0,4,119,61095,2019-11-26,"8794 17TH AVENUE, P8 NYC"
4,24,9,4,6636,1002,107,11435.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,107,326000,2019-07-12,"135-46 GRAND CENTRAL PARKWA, 1B NYC"
3,124,1,0,5326,74,9,11218.0,2.0,0.0,2.0,4000.0,2657.0,1920.0,1,9,1275000,2019-02-01,195 EAST 3RD STREET NYC
5,166,0,0,4007,181,2,10306.0,1.0,0.0,1.0,4000.0,960.0,1960.0,1,2,535000,2019-04-08,355 PETER AVENUE NYC
5,206,0,0,3378,62,5,10305.0,1.0,0.0,1.0,2375.0,1230.0,1989.0,1,5,550000,2019-02-07,349 GARRETSON AVENUE NYC
5,95,0,0,3306,18,10,10304.0,2.0,0.0,2.0,3330.0,2904.0,2018.0,1,1,945954,2019-06-25,38 SEAVIEW AVENUE NYC
1,224,10,4,1539,1457,109,10128.0,1.0,0.0,1.0,0.0,0.0,1986.0,2,109,1089349,2019-07-18,"200 EAST 94TH STREET, 1012 NYC"
1,155,10,4,859,1590,109,10016.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,109,4243222,2019-04-23,"277 FIFTH AVENUE, 36C NYC"
4,84,10,4,4972,1057,109,11354.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,630000,2019-01-24,"37-20 PRINCE STREET, 9B NYC"
4,203,0,0,12027,71,1,11436.0,1.0,0.0,1.0,2000.0,896.0,1925.0,1,1,321000,2019-03-11,119-11 146TH STREET NYC
3,23,1,0,5406,9,10,11204.0,2.0,0.0,2.0,2120.0,2006.0,1920.0,1,10,750000,2019-09-12,1700 42ND STREET NYC
3,100,2,0,2828,17,13,11222.0,3.0,0.0,3.0,2100.0,2761.0,1980.0,1,13,2000000,2019-04-12,47 MONITOR STREET NYC
4,72,1,0,15799,42,10,11691.0,2.0,0.0,2.0,5700.0,2296.0,1950.0,1,10,390000,2019-06-28,328 BEACH 28TH STREET NYC
5,38,0,0,721,16,5,10314.0,1.0,0.0,1.0,2700.0,1621.0,2018.0,1,5,697501,2019-05-07,116 CLERMONT PLACE NYC
2,174,1,0,4016,27,10,10460.0,2.0,0.0,2.0,2342.0,2892.0,1920.0,1,10,550000,2019-02-26,1711 VAN BUREN STREET NYC
1,102,10,4,618,1430,109,10011.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,15500000,2019-05-24,"122 GREENWICH AVENUE, PH-A NYC"
1,146,10,4,1327,1106,109,10022.0,1.0,0.0,1.0,0.0,0.0,1990.0,2,109,1470000,2019-06-03,"250 EAST 54TH STREET, 9A NYC"
3,36,12,7,351,1101,106,11231.0,1.0,0.0,1.0,0.0,0.0,1900.0,2,106,1400000,2019-12-13,"417 CLINTON STREET,, 1 NYC"
2,54,2,0,2995,36,13,10460.0,3.0,0.0,3.0,2000.0,3294.0,1920.0,1,13,880000,2019-08-07,1485 BRYANT AVENUE NYC
3,47,12,7,330,1501,106,11231.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,106,2341975,2019-06-28,"139 SACKETT STREET, 139-1 NYC"
4,203,0,0,12080,248,5,11436.0,1.0,0.0,1.0,2912.0,990.0,1940.0,1,5,425000,2019-04-12,144-07 133RD AVENUE NYC
4,143,1,0,2829,127,9,11378.0,2.0,0.0,2.0,2067.0,1720.0,1950.0,1,9,650000,2019-04-12,69-17 59TH DRIVE NYC
2,28,10,4,4340,1039,109,10467.0,1.0,0.0,1.0,0.0,0.0,1957.0,2,109,260000,2019-03-22,"610 WARING AVENUE, 2T NYC"
4,69,2,0,1347,41,13,11377.0,3.0,0.0,3.0,3200.0,2376.0,1920.0,1,13,1262500,2019-09-24,43-30 68TH STREET NYC
4,212,0,0,10422,62,2,11412.0,1.0,0.0,1.0,4900.0,1230.0,1950.0,1,2,525000,2019-03-13,185-30 FONDA AVENUE NYC
5,233,1,0,178,12,10,10310.0,2.0,0.0,2.0,3000.0,1944.0,1910.0,1,10,334000,2019-03-11,60 BRITTON STREET NYC
3,210,4,2,4452,224,131,11239.0,0.0,0.0,0.0,0.0,0.0,2019.0,1,131,21,2019-04-18,401 SCHROEDERS AVENUE NYC
5,163,9,4,2363,1037,107,10314.0,1.0,0.0,1.0,0.0,0.0,1974.0,2,107,180000,2019-08-20,"19 GADSEN PLACE, 2E NYC"
4,69,2,0,2494,30,13,11373.0,3.0,0.0,3.0,936.0,2220.0,1945.0,1,13,950000,2019-03-27,52-02 82ND STREET NYC
5,2,0,0,6244,2,124,10312.0,1.0,2.0,3.0,7000.0,3300.0,1930.0,1,124,375000,2019-12-23,895 ANNADALE ROAD NYC
4,183,0,0,10714,32,1,11428.0,1.0,0.0,1.0,2500.0,1691.0,1940.0,1,1,405000,2019-04-11,91-31 221 ST NYC
2,205,0,0,3441,29,8,10473.0,1.0,0.0,1.0,4465.0,884.0,1983.0,1,8,283000,2019-09-03,180 BRONX RIVER AVENUE NYC
3,88,9,4,2121,1007,109,11238.0,1.0,0.0,1.0,0.0,0.0,1930.0,2,107,1472850,2019-10-07,"75 GREENE AVENUE, 2C NYC"
1,224,10,4,1531,1041,109,10028.0,1.0,0.0,1.0,0.0,0.0,2007.0,2,109,940000,2019-05-06,"205 EAST 85TH STREET, 6P NYC"
4,211,1,0,13057,78,11,11413.0,2.0,0.0,2.0,2370.0,1672.0,1915.0,1,11,365000,2019-02-07,141-24 SPRINGFIELD BLVD NYC
3,240,10,4,2375,1026,109,11211.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,109,1305000,2019-12-03,"147 HOPE STREET, 4I NYC"
1,223,10,4,1388,1048,109,10021.0,1.0,0.0,1.0,0.0,0.0,1982.0,2,109,1800000,2019-10-30,"923 5TH AVENUE, 8G NYC"
3,172,6,5,938,55,15,11217.0,5.0,0.0,5.0,2500.0,6772.0,1920.0,2,15,1710000,2019-08-22,"59 PARK PLACE, 4 NYC"
4,84,0,0,5530,32,1,11358.0,1.0,0.0,1.0,3000.0,1530.0,1920.0,1,1,855000,2019-09-26,189-12 45TH AVENUE NYC
2,153,14,8,2345,49,87,10451.0,0.0,1.0,1.0,2436.0,2202.0,1931.0,4,87,286126,2019-03-26,349 GRAND CONCOURSE NYC
1,227,10,4,1218,1042,109,10024.0,1.0,0.0,1.0,0.0,0.0,1986.0,2,109,1081000,2019-05-09,"101 WEST 87TH STREET, 604 NYC"
1,232,10,4,2179,1054,109,10040.0,1.0,0.0,1.0,0.0,0.0,1987.0,2,109,385000,2019-09-24,"255 CABRINI BOULEVARD, 3F NYC"
5,95,0,0,3574,57,5,10306.0,1.0,0.0,1.0,2358.0,1600.0,1987.0,1,5,10,2019-04-09,230 HUNTER AVENUE NYC
4,212,1,0,10941,211,11,11412.0,2.0,0.0,2.0,3000.0,1430.0,1920.0,1,11,720000,2019-08-19,109-64 202 STREET NYC
3,36,12,7,354,1003,106,11231.0,1.0,0.0,1.0,0.0,0.0,1900.0,2,106,1295000,2019-09-16,"564 HENRY STREET, 3 NYC"
2,127,9,4,3249,1034,107,10468.0,1.0,0.0,1.0,0.0,0.0,2006.0,2,107,347500,2019-09-20,"2796 SEDGWICK AVENUE,, 4A NYC"
4,186,0,0,9582,20,1,11419.0,1.0,0.0,1.0,2500.0,1312.0,1925.0,1,1,675000,2019-08-23,104-36 129TH STREET NYC
3,148,0,0,7680,37,8,11210.0,1.0,0.0,1.0,2400.0,1376.0,1925.0,1,8,860500,2019-03-05,1429 EAST 26TH STREET NYC
3,135,1,0,7290,37,10,11229.0,2.0,0.0,2.0,3200.0,2260.0,1930.0,1,10,1600000,2019-11-07,1976 EAST 12TH STREET NYC
3,33,6,5,3226,7,15,11221.0,6.0,0.0,6.0,1673.0,4320.0,1931.0,2,15,1800000,2019-07-17,733 BUSHWICK AVENUE NYC
2,190,0,0,5844,1924,1,10471.0,1.0,0.0,1.0,4311.0,2310.0,1930.0,1,1,761800,2019-07-02,5461 SYLVAN AVENUE NYC
3,135,0,0,6786,29,1,11229.0,1.0,0.0,1.0,2500.0,1408.0,1925.0,1,1,900000,2019-08-12,1654 EAST 24TH ST NYC
5,181,0,0,6666,85,5,10309.0,1.0,0.0,1.0,2975.0,980.0,2003.0,1,5,415000,2019-11-04,16 NAVIGATOR COURT NYC
3,182,12,7,1146,1003,106,11238.0,1.0,0.0,1.0,0.0,0.0,2015.0,2,106,1730007,2019-02-06,"730 BERGEN STREET, 3 NYC"
5,160,1,0,3649,42,10,10306.0,2.0,0.0,2.0,4000.0,2199.0,2018.0,1,10,998000,2019-02-25,182 JACQUES AVENUE NYC
4,171,0,0,11347,46,5,11417.0,1.0,0.0,1.0,2100.0,1216.0,1940.0,1,5,150000,2019-08-14,132-31 84TH STREET NYC
4,121,0,0,9947,6,1,11432.0,1.0,0.0,1.0,4845.0,1776.0,1940.0,1,1,1015000,2019-01-23,85-33 RADNOR STREET NYC
3,139,0,0,7866,64,125,11234.0,1.0,1.0,2.0,2000.0,2560.0,1931.0,1,125,1075000,2019-02-07,2068 FLATBUSH AVENUE NYC
4,133,9,4,72,1024,109,11101.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,107,1377888,2019-09-17,"22-18 JACKSON AVE, 309 NYC"
4,212,0,0,10988,16,1,11412.0,1.0,0.0,1.0,2700.0,1648.0,1920.0,1,1,650000,2019-08-30,191-20 113TH ROAD NYC
3,35,0,0,8323,58,5,11236.0,1.0,0.0,1.0,2162.0,1368.0,1960.0,1,5,580000,2019-04-25,1802 E 93RD ST NYC
3,201,1,0,7385,39,12,11229.0,2.0,0.0,2.0,2200.0,1848.0,1950.0,1,12,905000,2019-10-30,2280 EAST 28TH STREET NYC
4,84,33,8,4972,1235,115,11354.0,0.0,1.0,1.0,0.0,0.0,2016.0,4,115,2066533,2019-11-22,"37-12 PRINCE STREET, 11A NYC"
3,56,1,0,4148,8,11,11208.0,2.0,0.0,2.0,1900.0,2052.0,1910.0,1,11,705000,2019-07-26,301 HEMLOCK STREET NYC
4,111,0,0,10368,242,1,11423.0,1.0,0.0,1.0,4190.0,1534.0,1925.0,1,1,550000,2019-06-18,102-31 189TH STREET NYC
1,223,10,4,1452,1019,109,10075.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,2600000,2019-01-29,"303 EAST 77TH STREET, 10B NYC"
5,115,0,0,6313,22,2,10312.0,1.0,0.0,1.0,4000.0,2170.0,1975.0,1,2,660000,2019-11-25,480 RATHBUN AVENUE NYC
3,240,12,7,2369,1006,106,11211.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,106,1180000,2019-06-14,"99 HAVEMEYER STREET, 42 NYC"
3,76,1,0,5198,15,10,11230.0,2.0,0.0,2.0,4000.0,3792.0,1910.0,1,10,1290000,2019-10-29,554 ARGYLE ROAD NYC
2,28,0,0,4528,29,5,10469.0,1.0,0.0,1.0,2000.0,1440.0,1950.0,1,5,352000,2019-11-19,2723 YOUNG AVENUE NYC
2,217,1,0,5596,40,9,10465.0,2.0,0.0,2.0,1800.0,1998.0,1950.0,1,9,1,2019-02-06,284 GRAFF AVENUE NYC
1,1,6,4,392,33,20,10009.0,17.0,1.0,18.0,1909.0,8441.0,1900.0,2,19,84413,2019-12-16,"155 AVENUE C, 5A NYC"
2,18,1,0,3087,6,10,10458.0,2.0,0.0,2.0,2500.0,2148.0,1905.0,1,10,515642,2019-06-27,2314 HUGHES AVENUE NYC
3,182,1,0,1151,22,12,11238.0,2.0,0.0,2.0,2000.0,4240.0,1931.0,1,12,3660000,2019-01-07,180 ST MARKS AVENUE NYC
4,207,0,0,10186,8,1,11433.0,1.0,0.0,1.0,4508.0,1360.0,1960.0,1,1,389500,2019-10-29,167-26 109TH AVENUE NYC
1,146,10,4,1323,1080,109,10017.0,1.0,0.0,1.0,0.0,0.0,1985.0,2,109,735000,2019-08-07,"255 EAST 49 STREET, 16F NYC"
4,17,0,0,8654,8,1,11426.0,1.0,0.0,1.0,2500.0,1248.0,1930.0,1,1,650000,2019-05-22,88-49 247 STREET NYC
3,76,0,0,5190,15,5,11226.0,1.0,0.0,1.0,2000.0,1936.0,1905.0,1,5,1250000,2019-05-29,322 EAST 25TH STREET NYC
2,152,1,0,2692,82,10,10459.0,2.0,0.0,2.0,2035.0,1756.0,1901.0,1,10,100000,2019-09-18,851 EAST 167TH STREET NYC
4,84,10,4,4995,1059,109,11354.0,1.0,0.0,1.0,0.0,0.0,2015.0,2,109,977345,2019-03-20,"145-38 34TH AVENUE, 7H NYC"
4,72,1,0,15821,20,10,11691.0,2.0,0.0,2.0,2145.0,2606.0,2004.0,1,10,523000,2019-05-06,162 BEACH 30TH STREET NYC
5,98,0,0,5442,269,8,10308.0,1.0,0.0,1.0,2300.0,1424.0,1976.0,1,8,520000,2019-03-29,265 ELVERTON AVENUE NYC
3,90,0,0,8866,1831,1,11229.0,1.0,0.0,1.0,1800.0,2052.0,1920.0,1,1,624000,2019-09-16,8 NOVA COURT NYC
5,162,0,0,4361,19,5,10306.0,1.0,0.0,1.0,2805.0,1520.0,1965.0,1,5,565000,2019-08-30,43 EAST BROADWAY NYC
4,72,0,0,15798,36,1,11691.0,1.0,0.0,1.0,4750.0,3364.0,1899.0,1,1,230000,2019-11-19,316 BEACH 29 STREET NYC
4,211,0,0,12279,18,2,11434.0,1.0,0.0,1.0,6000.0,1246.0,1945.0,1,2,620000,2019-08-29,132-26 155TH STREET NYC
5,158,0,0,37,30,1,10301.0,1.0,0.0,1.0,2500.0,1567.0,2006.0,1,1,200000,2019-08-14,20 WINTER AVENUE NYC
2,13,2,0,3294,25,13,10458.0,3.0,0.0,3.0,1792.0,2808.0,1915.0,1,13,575000,2019-05-09,2678 BRIGGS AVENUE NYC
5,206,0,0,3110,49,5,10305.0,1.0,0.0,1.0,2250.0,1348.0,2018.0,1,5,605859,2019-06-26,195 SAND LANE NYC
3,66,2,0,4300,66,13,11207.0,3.0,0.0,3.0,2000.0,1992.0,1910.0,1,13,830000,2019-10-17,731 NEW JERSEY AVENUE NYC
3,149,0,0,8634,39,2,11234.0,1.0,0.0,1.0,4700.0,972.0,1950.0,1,2,750000,2019-06-18,2251 EAST 63RD STREET NYC
4,69,24,8,1506,1,64,11373.0,12.0,1.0,13.0,5000.0,11900.0,1975.0,4,63,4450000,2019-05-08,81-30 BAXTER AVENUE NYC
3,135,34,8,6782,1569,119,11229.0,0.0,1.0,1.0,0.0,0.0,2016.0,4,119,738231,2019-02-28,"2128 OCEAN AVENUE, P3 NYC"
3,97,34,8,6381,1041,119,11214.0,0.0,1.0,1.0,0.0,0.0,1956.0,4,119,670000,2019-10-03,"8629 BAY PARKWAY, PS2 NYC"
3,172,36,8,937,1302,118,11217.0,0.0,1.0,1.0,0.0,0.0,2016.0,4,118,2400000,2019-01-17,"613 BALTIC STREET, COM NYC"
1,39,1,0,764,74,126,10011.0,2.0,1.0,3.0,1421.0,2226.0,1901.0,1,126,19900000,2019-11-13,94 8 AVENUE NYC
2,237,1,0,4704,46,9,10469.0,2.0,0.0,2.0,2000.0,1560.0,1955.0,1,9,665000,2019-07-18,1046 EAST 222ND STREET NYC
3,29,1,0,262,49,12,11201.0,2.0,0.0,2.0,2328.0,5100.0,1899.0,1,12,7150000,2019-06-17,270 HENRY STREET NYC
5,221,0,0,2780,80,1,10314.0,1.0,0.0,1.0,0.0,0.0,2017.0,1,1,651680,2019-05-28,31 CANNON AVENUE NYC
3,93,10,4,1046,1027,109,11215.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,109,29620207,2019-04-08,"554 4 AVENUE, 8B NYC"
4,87,9,4,3258,1137,107,11375.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,107,748414,2019-01-28,"109-19 72ND ROAD, 6B NYC"
3,216,10,4,5818,1048,109,11220.0,1.0,0.0,1.0,0.0,0.0,1990.0,2,109,424000,2019-10-23,"420 64TH STREET, 8B NYC"
5,206,14,8,3350,23,93,10305.0,0.0,1.0,1.0,4500.0,3699.0,2003.0,4,93,1180000,2019-06-25,1432 HYLAN BOULEVARD NYC
1,75,10,4,78,1666,109,10038.0,1.0,0.0,1.0,0.0,0.0,1909.0,2,109,2760000,2019-05-22,"59 JOHN STREET, 10C NYC"
1,94,10,4,900,1142,109,10003.0,1.0,0.0,1.0,0.0,0.0,1920.0,2,109,3050000,2019-03-21,"225 EAST 19TH STREET, 100 NYC"
4,84,1,0,6423,19,9,11355.0,2.0,0.0,2.0,2200.0,1560.0,1950.0,1,9,880000,2019-12-24,148-33 59TH AVENUE NYC
3,170,0,0,7897,15,1,11234.0,1.0,0.0,1.0,2500.0,1463.0,1920.0,1,1,532000,2019-02-27,1707 EAST 52ND STREET NYC
4,119,2,0,9687,102,13,11435.0,3.0,0.0,3.0,1260.0,2268.0,2007.0,1,13,875000,2019-03-20,145-08 88TH AVENUE NYC
3,77,0,0,4992,56,5,11203.0,1.0,0.0,1.0,2200.0,2144.0,1930.0,1,5,530000,2019-05-13,957 E 45TH STREET NYC
4,84,0,0,5281,23,1,11358.0,1.0,0.0,1.0,5000.0,1574.0,1930.0,1,1,1135000,2019-10-01,35-63 161ST STREET NYC
4,7,1,0,596,12,9,11102.0,2.0,0.0,2.0,3407.0,2090.0,1920.0,1,9,1975000,2019-04-08,29-07 NEWTOWN AVENUE NYC
3,78,34,8,5043,1016,119,11225.0,0.0,1.0,1.0,0.0,0.0,2016.0,4,119,804418,2019-01-02,"195 HAWTHORNE STREET, PKG 2 NYC"
4,129,0,0,13140,28,1,11413.0,1.0,0.0,1.0,8000.0,2495.0,1940.0,1,1,755000,2019-07-09,138-15 226 STREET NYC
2,154,29,8,2800,33,80,10457.0,0.0,1.0,1.0,4799.0,4510.0,1989.0,4,80,1350000,2019-01-29,1820 MONROE AVENUE NYC
3,33,12,7,3424,1005,106,11207.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,106,578200,2019-02-13,"245 SCHAEFER STREET, 2D NYC"
1,147,37,8,1042,1397,121,10019.0,0.0,1.0,1.0,0.0,0.0,2005.0,4,121,17795,2019-08-23,"310 WEST 52ND STREET, SU82 NYC"
4,208,0,0,11756,6,1,11420.0,1.0,0.0,1.0,3000.0,1620.0,1920.0,1,1,610000,2019-06-04,121-12 133RD STREET NYC
3,8,6,5,6363,17,15,11214.0,6.0,0.0,6.0,2708.0,3600.0,1909.0,2,15,1420000,2019-09-26,8659 16TH AVENUE NYC
3,10,0,0,5874,47,5,11209.0,1.0,0.0,1.0,1158.0,1088.0,1920.0,1,5,803000,2019-11-25,6910 6 AVENUE NYC
4,171,3,1,11544,1024,108,11417.0,1.0,0.0,1.0,0.0,0.0,2003.0,1,108,490000,2019-10-16,"94-40 MAGNOLIA COURT, 3A NYC"
3,36,34,8,343,1024,116,11231.0,0.0,1.0,1.0,0.0,0.0,2017.0,4,116,2700000,2019-06-14,"145 PRESIDENT STREET, P-6 NYC"
5,233,6,6,175,48,14,10310.0,8.0,0.0,8.0,10000.0,5734.0,1931.0,2,14,1100000,2019-07-09,190 NORTH BURGHER AVENUE NYC
5,180,6,5,1039,71,16,10302.0,4.0,0.0,4.0,3025.0,2656.0,1931.0,2,16,585000,2019-09-27,264 JEWETT AVENUE NYC
5,140,0,0,1188,162,5,10303.0,1.0,0.0,1.0,1000.0,1496.0,1990.0,1,5,310000,2019-11-20,20 GIORDAN COURT NYC
3,78,2,0,4814,52,13,11225.0,3.0,0.0,3.0,2008.0,1648.0,1899.0,1,13,1493500,2019-10-25,383 HAWTHORNE NYC
4,52,1,0,1772,7,11,11368.0,2.0,0.0,2.0,1875.0,1378.0,1910.0,1,11,390000,2019-09-11,104-24 37TH ROAD NYC
3,14,2,0,1774,23,13,11206.0,3.0,0.0,3.0,1875.0,3000.0,1910.0,1,13,274563,2019-01-24,32 PULASKI STREET NYC
1,128,10,4,928,1511,109,10010.0,1.0,0.0,1.0,0.0,0.0,2008.0,2,109,1211002,2019-12-09,"300 EAST 23RD STREET, 4A NYC"
4,133,9,4,72,1138,109,11101.0,1.0,0.0,1.0,0.0,0.0,2017.0,2,107,614200,2019-09-09,"22-18 JACKSON AVE, 814 NYC"
3,167,12,7,1527,1005,106,11233.0,1.0,0.0,1.0,0.0,0.0,2016.0,2,106,445146,2019-03-29,"205 MAC DOUGAL STREET, 3A NYC"
3,77,2,0,4934,5,13,11203.0,3.0,0.0,3.0,1581.0,2550.0,1931.0,1,13,700000,2019-01-15,398 EAST 35TH STREET NYC
3,35,1,0,7994,29,10,11236.0,2.0,0.0,2.0,2581.0,1476.0,1930.0,1,10,890000,2019-09-25,8907 BAY VIEW AVENUE NYC
3,66,6,5,4208,9,16,11208.0,4.0,0.0,4.0,2000.0,3360.0,1925.0,2,16,1285000,2019-08-19,177 MILFORD ST NYC
4,84,33,8,4978,1370,115,11354.0,0.0,1.0,1.0,0.0,0.0,2014.0,4,115,3702162,2019-06-03,"38-08 UNION STREET, 10A NYC"
4,24,0,0,9724,133,11,11435.0,2.0,0.0,2.0,2500.0,1368.0,1910.0,1,1,850000,2019-10-23,86-27 144TH STREET NYC
5,2,0,0,6227,55,2,10312.0,1.0,0.0,1.0,4000.0,2002.0,1960.0,1,2,690000,2019-06-14,910 CARLTON BLVD NYC
4,133,10,4,16,1050,109,11101.0,1.0,0.0,1.0,0.0,0.0,1890.0,2,109,1160000,2019-02-07,"50-09 2 STREET, 403 NYC"
3,66,1,0,4528,10,10,11208.0,2.0,0.0,2.0,2641.0,3009.0,2005.0,1,10,690000,2019-09-06,1140 STANLEY AVENUE NYC
3,167,1,0,1433,16,12,11233.0,2.0,0.0,2.0,1667.0,1464.0,1901.0,1,12,557500,2019-07-26,2146 ATLANTIC AVENUE NYC
2,13,1,0,3331,52,11,10467.0,2.0,0.0,2.0,3000.0,1801.0,1915.0,1,11,1980000,2019-08-13,3099 WEBSTER AVENUE NYC
1,147,10,4,1270,1023,109,10019.0,1.0,0.0,1.0,0.0,0.0,1925.0,2,109,1850000,2019-11-12,"40 WEST 55TH STREET, 6B NYC"
